5625,4.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,279000000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,500000.0,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2,1116,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43929,6007952.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,557.2614428344301,0.9986764208502332,1201590.4,1471637.6972443454,3004828.0,3.0,6007952.0,1201590.4,1471637.6972443454,3004828.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,0.9986764208502332,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,6,3348,0,0,0,0,6,8,1502414.0,1502411.0,3004825.0,3.0,3003968.0,857.0,3004825.0,3003111.0
54603,17999679.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,434.0077398046932,0.7777916483955075,1384590.6923076925,1495525.798960938,3000396.0,2.0,17999679.0,1384590.6923076925,1495525.798960938,3000396.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.7777916483955075,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2499935.0,1118003.6063688109,3000393.0,3.0,2999940.1666666665,254.3419068017608,3000393.0,2999603.0
23309,3000690.0,4,0,2232,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,743.8289193485498,1.333026737183781,1000230.0,1414534.588851754,3000684.0,3.0,3000690.0,1000230.0,1414534.588851754,3000684.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.333026737183781,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,4,2232,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10138,3.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,372000000.0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,666666.6666666666,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2,1116,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62844,18001097.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,433.9735517229866,0.7777303794318756,1384699.7692307692,1495643.6842554628,3001067.0,2.0,18001097.0,1384699.7692307692,1495643.6842554628,3001067.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.7777303794318756,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2500060.1666666665,1118059.7580566995,3001064.0,3.0,3000176.5,714.3427631979856,3001064.0,2999075.0
21674,5999867.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558.0123692741855,1.0000221671580387,1199973.4,1469658.0116495946,3000203.0,2.0,5999867.0,1199973.4,1469658.0116495946,3000203.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,1.0000221671580387,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,6,3348,0,0,0,0,6,8,1499828.5,1499825.5,2999654.0,3.0,2999927.0,274.0,3000201.0,2999653.0
22427,18000617.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,433.9851239543623,0.7777511181977819,1384662.8461538462,1495604.2015559538,3000550.0,1.0,18000617.0,1384662.8461538462,1495604.201555954,3000550.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.7777511181977819,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2500129.1666666665,1118090.447222021,3000548.0,3.0,3000097.333333333,307.6029186395272,3000547.0,2999637.0
54619,15098150.0,12,0,6696,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,443.498044462401,0.7947993628358441,1372559.0909090908,1503580.744072656,3032635.0,2.0,15098150.0,1372559.0909090908,1503580.744072656,3032635.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,0,0.7947993628358441,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,12,6696,0,0,0,0,12,8,2413098.0,1206586.7115457554,3027411.0,2.0,3019624.2,11649.537834609577,3032632.0,3003477.0
53991,18000204.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,433.9950813890776,0.777768963062863,1384631.076923077,1495569.2562250702,3000160.0,2.0,18000204.0,1384631.076923077,1495569.2562250702,3000160.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.777768963062863,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2500017.333333333,1118040.4020858202,3000157.0,3.0,3000027.5,87.78524933039719,3000157.0,2999876.0
12678,17999597.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,434.0097169953305,0.7777951917479041,1384584.3846153845,1495519.0060105214,3000690.0,2.0,17999597.0,1384584.3846153845,1495519.0060105214,3000690.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.7777951917479041,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2499910.0,1117992.4824219523,3000687.0,3.0,2999926.5,441.7943526121628,3000687.0,2999318.0
44356,6008182.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,557.240110236341,0.998638190387708,1201636.4,1471694.3440244105,3004111.0,3.0,6008182.0,1201636.4,1471694.3440244107,3004111.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,0.998638190387708,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,6,3348,0,0,0,0,6,8,1502031.0,1502028.0,3004059.0,3.0,3004083.5,24.5,3004108.0,3004059.0
18023,12018332.0,10,0,5580,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,464.2907185456352,0.8320622196158336,1335370.2222222222,1492986.3663510706,3007113.0,3.0,12018332.0,1335370.2222222222,1492986.3663510706,3007113.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.8320622196158336,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,10,5580,0,0,0,0,10,8,2252799.5,1300652.9392740594,3004571.0,3.0,3004576.25,1688.6684658333618,3007110.0,3002366.0
39129,2.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,1000000.0,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2,1116,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46828,18000245.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,433.9940928581806,0.7777671915021157,1384634.2307692308,1495572.232490147,3000805.0,3.0,18000245.0,1384634.2307692308,1495572.232490147,3000805.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.7777671915021157,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2500010.333333333,1118037.3652783504,3000801.0,3.0,3000033.333333333,468.4071116264379,3000802.0,2999192.0
49095,18003834.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,433.9075776859528,0.7776121463905965,1384910.3076923075,1495872.2569712852,3004079.0,3.0,18003834.0,1384910.3076923075,1495872.2569712852,3004079.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.7776121463905965,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2499953.6666666665,1118014.9189776294,3003806.0,3.0,3000632.5,3010.555029115617,3004076.0,2995907.0
33323,4.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,279000000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,500000.0,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,2,1116,0,0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55072,6000101.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,557.9906071581129,0.999983166950023,1200020.2,1469714.912839684,3000153.0,3.0,6000101.0,1200020.2,1469714.912839684,3000153.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,0.999983166950023,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,6,3348,0,0,0,0,6,8,1500076.5,1500073.5,3000150.0,3.0,3000043.0,107.0,3000150.0,2999936.0
8579,18000521.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,433.9874384746975,0.7777552660836873,1384655.4615384615,1495595.7767093054,3002458.0,3.0,18000521.0,1384655.4615384615,1495595.7767093051,3002458.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.7777552660836873,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2500347.833333333,1118188.9275310943,3002455.0,4.0,3000079.6666666665,1785.2010779990271,3002454.0,2998346.0
443,3.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,40000000.0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666666,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,2.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,3.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,40000000.0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666666,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,3.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,40000000.0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666666,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,1.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,120000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,1.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,120000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,20.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,5999999.999999999,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,100000.0,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,3.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,40000000.0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666666,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,3.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,40000000.0,666666.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,666666.6666666666,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,4.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,30000000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,500000.0,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,1.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,120000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,2.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1000000.0,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,1.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,120000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,60,60,60.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,60.0,60.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,2,120,0,0,0,0,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20807,17998764.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,434.02980337983206,0.7778311888527456,1384520.3076923075,1495449.9498549893,3002344.0,3.0,17998764.0,1384520.3076923075,1495449.949854989,3002344.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.7778311888527456,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2500043.6666666665,1118053.002402192,3002341.0,3.0,2999787.5,1482.7189832646418,3002341.0,2998378.0
29583,18736943.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,416.9303391700557,0.7471869877599564,1441303.3076923075,1558393.3838585855,3307440.0,2.0,18736943.0,1441303.3076923075,1558393.3838585855,3307440.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,112,0,0.7471869877599564,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,112,0.0,0.0,0.0,0.0,0.0,0.0,14,7812,0,0,0,0,14,8,2597699.333333333,1166329.2999348664,3307437.0,3.0,3122817.333333333,104280.41902752192,3307438.0,3000396.0
29233,8997040.0,8,0,4464,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,496.163182557819,0.8891813307487796,1285291.4285714286,1484123.8916586307,3001058.0,3.0,8997040.0,1285291.4285714286,1484123.891658631,3001058.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.8891813307487796,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,8,4464,0,0,0,0,8,8,2000314.0,1414433.55337063,3001055.0,3.0,2999006.333333333,2123.7357546445264,3001055.0,2996080.0
46272,3000903.0,4,0,2232,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,743.7761233868605,1.3329321207649831,1000301.0,1414634.2909084312,3000896.0,2.0,3000903.0,1000301.0,1414634.2909084312,3000896.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.3329321207649831,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,4,2232,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10834,11998166.0,10,0,5580,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,465.0710783631432,0.833460713912443,1333129.5555555555,1490480.7547818709,3000826.0,3.0,11998166.0,1333129.5555555555,1490480.7547818709,3000826.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.833460713912443,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,10,5580,0,0,0,0,10,8,2249499.75,1298747.9663474697,3000823.0,3.0,2999534.5,1092.561325509923,3000823.0,2997898.0
2993,9001318.0,8,0,4464,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,495.9273741912018,0.8887587351096806,1285902.5714285714,1484828.9691052788,3001195.0,3.0,9001318.0,1285902.5714285714,1484828.9691052788,3001195.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.8887587351096806,0.0,558,558,558.0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,558.0,558.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,8,4464,0,0,0,0,8,8,2000036.0,1414236.896977542,3000071.0,3.0,3000432.333333333,537.3777897242209,3001192.0,3000034.0
